CustomerID,recency,frequency,monetary,cluster,segment_name
17117.0,288,1,116.19999999999999,0,Occasional low-value customers
17118.0,318,1,157.02,0,Occasional low-value customers
17119.0,3,2,606.91,1,High-value loyal customers
17120.0,233,1,307.46,0,Occasional low-value customers
17122.0,119,1,138.32,0,Occasional low-value customers
17123.0,162,1,345.29999999999995,0,Occasional low-value customers
17124.0,185,1,294.24,0,Occasional low-value customers
17125.0,50,1,230.5,0,Occasional low-value customers
17126.0,152,5,989.45,0,Occasional low-value customers
17128.0,335,1,157.09,0,Occasional low-value customers
17131.0,5,5,2463.17,1,High-value loyal customers
17133.0,16,7,4892.240000000001,1,High-value loyal customers
17134.0,107,2,413.2,0,Occasional low-value customers
17135.0,16,7,1139.73,1,High-value loyal customers
17138.0,276,1,380.5,0,Occasional low-value customers
17139.0,16,12,10650.77,1,High-value loyal customers
17140.0,247,1,454.12,0,Occasional low-value customers
17142.0,239,1,579.0,0,Occasional low-value customers
17144.0,1,2,984.57,1,High-value loyal customers
17146.0,106,3,749.78,0,Occasional low-value customers
17147.0,23,4,1714.59,1,High-value loyal customers
17148.0,52,1,124.88,0,Occasional low-value customers
17152.0,195,3,1689.5,0,Occasional low-value customers
17153.0,24,1,213.78,0,Occasional low-value customers
17154.0,75,1,329.34,0,Occasional low-value customers
17155.0,18,2,251.70000000000002,0,Occasional low-value customers
17157.0,8,2,319.0,0,Occasional low-value customers
17158.0,32,3,1266.97,1,High-value loyal customers
17159.0,22,3,1538.88,1,High-value loyal customers
17160.0,31,6,3518.03,1,High-value loyal customers
17162.0,29,10,1715.46,1,High-value loyal customers
17163.0,22,2,293.1,0,Occasional low-value customers
17164.0,33,7,2467.35,1,High-value loyal customers
17165.0,284,1,158.68,0,Occasional low-value customers
17166.0,39,2,206.34,0,Occasional low-value customers
17169.0,58,2,835.78,0,Occasional low-value customers
17171.0,289,1,224.91,0,Occasional low-value customers
17172.0,79,1,317.76,0,Occasional low-value customers
17173.0,5,8,3766.6,1,High-value loyal customers
17174.0,218,1,59.9,0,Occasional low-value customers
17175.0,44,4,1443.69,1,High-value loyal customers
17176.0,202,1,306.13,0,Occasional low-value customers
17179.0,178,3,711.79,0,Occasional low-value customers
17180.0,56,4,783.97,0,Occasional low-value customers
17181.0,57,2,239.92000000000002,0,Occasional low-value customers
17183.0,8,6,3347.31,1,High-value loyal customers
17186.0,47,2,144.0,0,Occasional low-value customers
17187.0,227,1,203.95,0,Occasional low-value customers
17188.0,11,7,2474.23,1,High-value loyal customers
17189.0,106,2,383.75,0,Occasional low-value customers
17190.0,59,2,444.74,0,Occasional low-value customers
17191.0,28,7,2093.68,1,High-value loyal customers
17193.0,36,7,1699.3000000000002,1,High-value loyal customers
17194.0,274,2,262.62,0,Occasional low-value customers
17197.0,30,1,1013.01,0,Occasional low-value customers
17198.0,24,3,692.22,0,Occasional low-value customers
17201.0,54,1,289.78,0,Occasional low-value customers
17203.0,36,6,3560.08,1,High-value loyal customers
17204.0,175,4,1564.56,0,Occasional low-value customers
17205.0,54,1,384.08,0,Occasional low-value customers
17206.0,53,1,204.24,0,Occasional low-value customers
17211.0,27,8,2317.2200000000003,1,High-value loyal customers
17212.0,253,1,226.85,0,Occasional low-value customers
17213.0,40,7,2781.23,1,High-value loyal customers
17214.0,60,6,1059.1200000000001,1,High-value loyal customers
17217.0,234,1,113.5,0,Occasional low-value customers
17218.0,4,10,1951.97,1,High-value loyal customers
17219.0,32,1,114.23,0,Occasional low-value customers
17220.0,24,14,3187.55,1,High-value loyal customers
17221.0,7,2,334.48,0,Occasional low-value customers
17222.0,65,1,328.65,0,Occasional low-value customers
17223.0,310,2,416.89,0,Occasional low-value customers
17226.0,309,1,393.49,0,Occasional low-value customers
17227.0,19,6,939.32,1,High-value loyal customers
17228.0,16,8,1906.09,1,High-value loyal customers
17229.0,96,2,318.76,0,Occasional low-value customers
17230.0,264,8,3638.41,1,High-value loyal customers
17231.0,12,10,3124.72,1,High-value loyal customers
17232.0,3,2,417.77,1,High-value loyal customers
17233.0,35,1,190.88,0,Occasional low-value customers
17234.0,183,1,149.89000000000001,0,Occasional low-value customers
17235.0,25,2,550.06,0,Occasional low-value customers
17236.0,13,6,916.13,1,High-value loyal customers
17237.0,11,2,314.69,0,Occasional low-value customers
17238.0,3,17,3719.1,1,High-value loyal customers
17239.0,313,1,382.5,0,Occasional low-value customers
17242.0,108,2,1135.04,0,Occasional low-value customers
17243.0,1,26,8540.05,1,High-value loyal customers
17244.0,53,1,954.9,0,Occasional low-value customers
17245.0,205,1,171.45,0,Occasional low-value customers
17247.0,15,1,280.09000000000003,0,Occasional low-value customers
17248.0,120,1,318.65,0,Occasional low-value customers
17250.0,4,2,381.97,1,High-value loyal customers
17251.0,363,1,269.83,0,Occasional low-value customers
17252.0,117,2,348.91,0,Occasional low-value customers
17253.0,18,1,178.26,0,Occasional low-value customers
17254.0,5,2,271.19,0,Occasional low-value customers
17255.0,41,2,291.48,0,Occasional low-value customers
17256.0,107,2,240.0,0,Occasional low-value customers
17259.0,148,2,581.23,0,Occasional low-value customers
17262.0,52,5,1253.3600000000001,1,High-value loyal customers
17263.0,208,1,63.440000000000005,0,Occasional low-value customers
17265.0,139,2,550.01,0,Occasional low-value customers
17266.0,2,3,296.58,1,High-value loyal customers
17267.0,127,2,317.2,0,Occasional low-value customers
17268.0,108,4,763.64,0,Occasional low-value customers
17272.0,42,4,2148.63,1,High-value loyal customers
17274.0,35,1,107.82,0,Occasional low-value customers
17277.0,228,2,1065.3500000000001,0,Occasional low-value customers
17278.0,241,1,246.04,0,Occasional low-value customers
17279.0,58,1,187.82999999999998,0,Occasional low-value customers
17282.0,130,3,1685.46,0,Occasional low-value customers
17284.0,60,6,1647.48,1,High-value loyal customers
17286.0,22,1,151.37,0,Occasional low-value customers
17287.0,26,7,1049.06,1,High-value loyal customers
17288.0,9,7,1417.63,1,High-value loyal customers
17289.0,32,3,931.02,0,Occasional low-value customers
17290.0,4,2,513.01,1,High-value loyal customers
17291.0,308,1,550.8000000000001,0,Occasional low-value customers
17293.0,8,9,1854.06,1,High-value loyal customers
17295.0,29,3,547.0,0,Occasional low-value customers
17297.0,17,1,128.18,0,Occasional low-value customers
17298.0,101,2,498.42,0,Occasional low-value customers
17299.0,12,4,656.61,1,High-value loyal customers
17301.0,21,1,163.24,0,Occasional low-value customers
17302.0,15,5,1135.63,1,High-value loyal customers
17303.0,361,1,250.04,0,Occasional low-value customers
17306.0,11,19,8631.31,1,High-value loyal customers
17309.0,95,1,82.75,0,Occasional low-value customers
17311.0,78,2,1384.85,0,Occasional low-value customers
17312.0,139,3,644.3,0,Occasional low-value customers
17313.0,31,1,2328.84,0,Occasional low-value customers
17314.0,25,8,2527.92,1,High-value loyal customers
17315.0,2,38,6281.23,1,High-value loyal customers
17317.0,46,3,2600.34,1,High-value loyal customers
17320.0,100,3,1200.6200000000001,0,Occasional low-value customers
17321.0,8,2,657.16,1,High-value loyal customers
17323.0,15,7,906.52,1,High-value loyal customers
17324.0,18,4,986.48,1,High-value loyal customers
17325.0,280,1,96.8,0,Occasional low-value customers
17329.0,14,2,523.11,0,Occasional low-value customers
17330.0,23,2,363.9,0,Occasional low-value customers
17331.0,124,1,175.2,0,Occasional low-value customers
17333.0,86,1,494.25,0,Occasional low-value customers
17334.0,302,2,307.02,0,Occasional low-value customers
17337.0,151,4,1981.06,0,Occasional low-value customers
17338.0,17,8,6493.54,1,High-value loyal customers
17339.0,94,2,243.36,0,Occasional low-value customers
17340.0,30,11,12353.29,1,High-value loyal customers
17341.0,157,3,682.29,0,Occasional low-value customers
17343.0,355,1,193.64,0,Occasional low-value customers
17344.0,46,1,157.62,0,Occasional low-value customers
17345.0,15,4,519.6899999999999,1,High-value loyal customers
17346.0,4,15,2622.88,1,High-value loyal customers
17347.0,86,1,228.96,0,Occasional low-value customers
17348.0,15,5,1156.6,1,High-value loyal customers
17349.0,179,1,98.25,0,Occasional low-value customers
17350.0,8,4,1281.32,1,High-value loyal customers
17351.0,36,3,587.15,0,Occasional low-value customers
17353.0,129,2,1740.0,0,Occasional low-value customers
17354.0,51,1,1393.06,0,Occasional low-value customers
17356.0,312,1,178.22,0,Occasional low-value customers
17357.0,24,2,384.39,0,Occasional low-value customers
17358.0,303,2,360.81,0,Occasional low-value customers
17359.0,11,1,127.86,0,Occasional low-value customers
17360.0,17,3,568.24,0,Occasional low-value customers
17361.0,49,3,488.2,0,Occasional low-value customers
17362.0,239,2,312.23,0,Occasional low-value customers
17364.0,1,11,4462.68,1,High-value loyal customers
17365.0,13,8,4767.36,1,High-value loyal customers
17367.0,238,1,167.55,0,Occasional low-value customers
17368.0,23,8,1878.87,1,High-value loyal customers
17370.0,73,4,446.18,0,Occasional low-value customers
17371.0,17,3,418.4,0,Occasional low-value customers
17372.0,41,8,1337.18,1,High-value loyal customers
17373.0,40,4,646.92,0,Occasional low-value customers
17374.0,219,2,495.77,0,Occasional low-value customers
17375.0,199,3,400.1,0,Occasional low-value customers
17376.0,71,2,203.2,0,Occasional low-value customers
17377.0,24,20,4058.32,1,High-value loyal customers
17379.0,11,1,389.71999999999997,0,Occasional low-value customers
17381.0,9,29,20275.61,1,High-value loyal customers
17382.0,65,1,65.4,0,Occasional low-value customers
17383.0,4,1,193.39000000000001,0,Occasional low-value customers
17384.0,19,2,336.4,0,Occasional low-value customers
17385.0,15,1,256.11,0,Occasional low-value customers
17386.0,8,6,2686.42,1,High-value loyal customers
17387.0,20,2,746.81,0,Occasional low-value customers
17388.0,78,4,1259.56,0,Occasional low-value customers
17389.0,1,34,31833.68,1,High-value loyal customers
17391.0,164,2,508.8,0,Occasional low-value customers
17392.0,307,2,417.27,0,Occasional low-value customers
17394.0,219,1,203.86999999999998,0,Occasional low-value customers
17396.0,39,8,7330.8,1,High-value loyal customers
17397.0,22,2,681.41,0,Occasional low-value customers
17398.0,115,3,653.38,0,Occasional low-value customers
17400.0,126,5,2097.84,1,High-value loyal customers
17402.0,5,13,2633.85,1,High-value loyal customers
17403.0,36,1,263.92,0,Occasional low-value customers
17404.0,4,15,31906.82,1,High-value loyal customers
17405.0,1,3,1031.41,1,High-value loyal customers
17406.0,333,3,2184.42,0,Occasional low-value customers
17408.0,163,1,32.65,0,Occasional low-value customers
17409.0,185,2,771.85,0,Occasional low-value customers
17410.0,16,5,1214.72,1,High-value loyal customers
17411.0,12,3,778.94,1,High-value loyal customers
17412.0,3,7,1258.06,1,High-value loyal customers
17414.0,44,2,778.0,0,Occasional low-value customers
17415.0,80,1,507.84,0,Occasional low-value customers
17416.0,30,7,6893.42,1,High-value loyal customers
17418.0,42,2,463.46000000000004,0,Occasional low-value customers
17419.0,11,12,4226.57,1,High-value loyal customers
17420.0,50,3,598.83,0,Occasional low-value customers
17422.0,16,6,1979.37,1,High-value loyal customers
17423.0,46,2,698.41,0,Occasional low-value customers
17425.0,19,2,759.17,0,Occasional low-value customers
17426.0,8,6,5037.26,1,High-value loyal customers
17427.0,72,1,100.8,0,Occasional low-value customers
17428.0,1,28,17256.85,1,High-value loyal customers
17429.0,128,3,524.9200000000001,0,Occasional low-value customers
17430.0,33,2,265.76,0,Occasional low-value customers
17431.0,313,1,403.3,0,Occasional low-value customers
17432.0,18,2,365.76,0,Occasional low-value customers
17433.0,88,1,303.15999999999997,0,Occasional low-value customers
17434.0,2,7,2373.82,1,High-value loyal customers
17436.0,2,2,216.29999999999998,0,Occasional low-value customers
17438.0,254,1,388.45000000000005,0,Occasional low-value customers
17440.0,157,3,186.42000000000002,0,Occasional low-value customers
17442.0,37,6,2248.56,1,High-value loyal customers
17443.0,220,1,534.24,0,Occasional low-value customers
17444.0,148,3,2940.04,0,Occasional low-value customers
17446.0,177,2,120.9,0,Occasional low-value customers
17447.0,40,2,541.53,0,Occasional low-value customers
17449.0,2,7,2519.21,1,High-value loyal customers
17450.0,8,46,194390.79,1,High-value loyal customers
17451.0,1,7,1721.4,1,High-value loyal customers
17453.0,18,2,486.71999999999997,0,Occasional low-value customers
17454.0,192,4,517.53,0,Occasional low-value customers
17455.0,204,1,131.7,0,Occasional low-value customers
17456.0,365,1,249.86,0,Occasional low-value customers
17457.0,127,5,1737.7,1,High-value loyal customers
17458.0,15,1,316.5,0,Occasional low-value customers
17459.0,43,2,657.3,0,Occasional low-value customers
17460.0,94,6,622.4300000000001,0,Occasional low-value customers
17461.0,23,3,735.82,1,High-value loyal customers
17462.0,60,2,675.69,0,Occasional low-value customers
17463.0,16,5,1875.86,1,High-value loyal customers
17464.0,158,1,289.96000000000004,0,Occasional low-value customers
17466.0,10,2,763.28,1,High-value loyal customers
17468.0,10,2,137.0,0,Occasional low-value customers
17469.0,16,5,1870.97,1,High-value loyal customers
17470.0,45,5,1125.07,1,High-value loyal customers
17472.0,191,3,697.54,0,Occasional low-value customers
17475.0,79,1,194.37,0,Occasional low-value customers
17480.0,78,1,511.82,0,Occasional low-value customers
17481.0,4,4,1255.59,1,High-value loyal customers
17483.0,65,3,414.04,0,Occasional low-value customers
17486.0,261,1,396.87,0,Occasional low-value customers
17489.0,59,2,376.64,0,Occasional low-value customers
17490.0,1,7,2092.32,1,High-value loyal customers
17491.0,1,10,3558.87,1,High-value loyal customers
17492.0,248,1,374.57,0,Occasional low-value customers
17495.0,8,2,497.56,0,Occasional low-value customers
17496.0,359,1,271.05,0,Occasional low-value customers
17498.0,76,1,272.22,0,Occasional low-value customers
17499.0,290,1,622.88,0,Occasional low-value customers
17500.0,17,3,1138.0,1,High-value loyal customers
17501.0,221,2,288.6,0,Occasional low-value customers
17502.0,9,4,689.1,1,High-value loyal customers
17503.0,3,2,558.96,1,High-value loyal customers
17504.0,206,9,2997.0299999999997,1,High-value loyal customers
17505.0,162,2,1145.84,0,Occasional low-value customers
17506.0,76,1,302.2,0,Occasional low-value customers
17507.0,262,2,605.58,0,Occasional low-value customers
17508.0,281,1,387.31,0,Occasional low-value customers
17509.0,58,8,6083.64,1,High-value loyal customers
17510.0,25,1,308.48,0,Occasional low-value customers
17511.0,3,31,91062.38,1,High-value loyal customers
17512.0,29,10,2924.9900000000002,1,High-value loyal customers
17513.0,72,1,513.2,0,Occasional low-value customers
17514.0,128,1,208.65,0,Occasional low-value customers
17515.0,31,4,639.02,1,High-value loyal customers
17516.0,15,5,764.88,1,High-value loyal customers
17517.0,309,1,153.94,0,Occasional low-value customers
17519.0,17,6,1844.02,1,High-value loyal customers
17520.0,54,1,546.81,0,Occasional low-value customers
17521.0,30,3,723.2099999999999,0,Occasional low-value customers
17522.0,2,5,1070.71,1,High-value loyal customers
17523.0,11,4,652.74,1,High-value loyal customers
17524.0,361,1,145.0,0,Occasional low-value customers
17525.0,360,1,422.70000000000005,0,Occasional low-value customers
17526.0,5,4,1195.8999999999999,1,High-value loyal customers
17527.0,54,4,939.37,0,Occasional low-value customers
17528.0,1,8,3628.5,1,High-value loyal customers
17530.0,1,10,2367.12,1,High-value loyal customers
17531.0,190,1,296.7,0,Occasional low-value customers
17534.0,54,1,223.36,0,Occasional low-value customers
17535.0,280,1,164.4,0,Occasional low-value customers
17536.0,177,1,76.5,0,Occasional low-value customers
17537.0,30,2,887.67,0,Occasional low-value customers
17538.0,26,1,98.42,0,Occasional low-value customers
17540.0,25,2,578.9,0,Occasional low-value customers
17542.0,270,1,170.75,0,Occasional low-value customers
17545.0,43,3,642.32,0,Occasional low-value customers
17548.0,234,1,103.3,0,Occasional low-value customers
17549.0,24,2,148.86,0,Occasional low-value customers
17550.0,197,3,267.16,0,Occasional low-value customers
17551.0,359,1,290.34,0,Occasional low-value customers
17552.0,60,4,930.41,0,Occasional low-value customers
17553.0,130,1,1487.6,0,Occasional low-value customers
17554.0,1,5,1952.45,1,High-value loyal customers
17555.0,20,2,480.31,0,Occasional low-value customers
17556.0,206,1,157.9,0,Occasional low-value customers
17557.0,14,3,541.46,1,High-value loyal customers
17560.0,95,4,854.95,0,Occasional low-value customers
17561.0,19,1,165.12,0,Occasional low-value customers
17562.0,14,7,1122.38,1,High-value loyal customers
17564.0,24,3,454.01,0,Occasional low-value customers
17566.0,8,2,869.77,1,High-value loyal customers
17567.0,7,8,4331.48,1,High-value loyal customers
17569.0,332,1,344.14,0,Occasional low-value customers
17571.0,50,4,1425.67,1,High-value loyal customers
17572.0,71,4,226.75000000000003,0,Occasional low-value customers
17573.0,29,3,380.6,0,Occasional low-value customers
17574.0,243,1,185.65,0,Occasional low-value customers
17576.0,8,19,3564.83,1,High-value loyal customers
17578.0,218,1,143.45999999999998,0,Occasional low-value customers
17579.0,5,3,448.90000000000003,1,High-value loyal customers
17580.0,253,3,215.72,0,Occasional low-value customers
17581.0,1,25,11025.24,1,High-value loyal customers
17582.0,236,1,175.27,0,Occasional low-value customers
17584.0,7,2,1242.3,1,High-value loyal customers
17585.0,109,4,1116.68,0,Occasional low-value customers
17588.0,100,3,1240.2,0,Occasional low-value customers
17589.0,60,4,2404.17,1,High-value loyal customers
17590.0,2,3,1468.02,1,High-value loyal customers
17591.0,73,7,2203.67,1,High-value loyal customers
17593.0,4,5,3923.86,1,High-value loyal customers
17594.0,85,2,993.18,0,Occasional low-value customers
17595.0,12,2,386.69,0,Occasional low-value customers
17596.0,23,7,2806.69,1,High-value loyal customers
17597.0,214,1,2044.3700000000001,0,Occasional low-value customers
17600.0,18,1,161.67000000000002,0,Occasional low-value customers
17601.0,239,1,116.00999999999999,0,Occasional low-value customers
17602.0,2,6,5054.42,1,High-value loyal customers
17603.0,78,1,394.72,0,Occasional low-value customers
17604.0,217,2,309.36,0,Occasional low-value customers
17608.0,33,2,191.99,0,Occasional low-value customers
17609.0,41,5,1105.78,1,High-value loyal customers
17611.0,7,15,3961.12,1,High-value loyal customers
17612.0,53,6,2048.45,1,High-value loyal customers
17613.0,23,14,4544.55,1,High-value loyal customers
17614.0,57,1,386.32,0,Occasional low-value customers
17615.0,130,3,329.6,0,Occasional low-value customers
17616.0,174,3,571.1999999999999,0,Occasional low-value customers
17618.0,6,3,930.28,1,High-value loyal customers
17619.0,312,1,214.37,0,Occasional low-value customers
17620.0,60,1,81.44,0,Occasional low-value customers
17621.0,21,3,1379.9,1,High-value loyal customers
17623.0,33,1,527.0500000000001,0,Occasional low-value customers
17624.0,15,2,843.48,0,Occasional low-value customers
17625.0,18,4,2020.4,1,High-value loyal customers
17628.0,81,1,75.75,0,Occasional low-value customers
17629.0,6,8,1814.12,1,High-value loyal customers
17630.0,170,2,503.59999999999997,0,Occasional low-value customers
17631.0,2,3,528.33,1,High-value loyal customers
17633.0,31,4,1324.84,1,High-value loyal customers
17634.0,36,9,2358.59,1,High-value loyal customers
17636.0,19,1,285.56,0,Occasional low-value customers
17637.0,31,2,547.0600000000001,0,Occasional low-value customers
17639.0,276,1,108.5,0,Occasional low-value customers
17640.0,87,1,621.66,0,Occasional low-value customers
17642.0,120,2,712.29,0,Occasional low-value customers
17643.0,373,1,101.55,0,Occasional low-value customers
17644.0,1,11,2895.64,1,High-value loyal customers
17646.0,219,3,1008.39,0,Occasional low-value customers
17647.0,65,1,133.06,0,Occasional low-value customers
17648.0,61,4,1797.5,1,High-value loyal customers
17649.0,138,1,868.49,0,Occasional low-value customers
17650.0,21,1,166.08,0,Occasional low-value customers
17651.0,12,10,3945.0,1,High-value loyal customers
17652.0,25,12,4867.72,1,High-value loyal customers
17653.0,37,4,1207.56,1,High-value loyal customers
17654.0,277,1,117.55,0,Occasional low-value customers
17655.0,11,7,2638.94,1,High-value loyal customers
17656.0,73,5,1674.69,1,High-value loyal customers
17658.0,26,2,595.42,0,Occasional low-value customers
17659.0,17,12,2999.46,1,High-value loyal customers
17660.0,141,1,178.75,0,Occasional low-value customers
17663.0,26,7,1802.91,1,High-value loyal customers
17664.0,19,2,604.64,0,Occasional low-value customers
17666.0,4,2,728.16,1,High-value loyal customers
17667.0,66,5,2055.51,1,High-value loyal customers
17668.0,1,2,347.75,1,High-value loyal customers
17669.0,43,7,3406.7200000000003,1,High-value loyal customers
17670.0,228,1,205.7,0,Occasional low-value customers
17671.0,16,4,1572.71,1,High-value loyal customers
17672.0,50,2,3178.17,1,High-value loyal customers
17673.0,2,6,1594.97,1,High-value loyal customers
17674.0,74,2,551.04,0,Occasional low-value customers
17675.0,1,31,20374.28,1,High-value loyal customers
17676.0,4,6,1371.18,1,High-value loyal customers
17677.0,2,30,16345.38,1,High-value loyal customers
17678.0,264,1,298.11,0,Occasional low-value customers
17679.0,53,2,1992.1100000000001,0,Occasional low-value customers
17680.0,24,1,184.4,0,Occasional low-value customers
17682.0,10,6,2474.33,1,High-value loyal customers
17684.0,44,1,239.41,0,Occasional low-value customers
17685.0,17,7,3155.83,1,High-value loyal customers
17686.0,7,7,5739.46,1,High-value loyal customers
17690.0,30,15,4726.8,1,High-value loyal customers
17691.0,358,2,290.40000000000003,0,Occasional low-value customers
17692.0,127,4,740.9399999999999,0,Occasional low-value customers
17693.0,137,1,200.47,0,Occasional low-value customers
17694.0,142,1,283.12,0,Occasional low-value customers
17695.0,132,2,765.34,0,Occasional low-value customers
17696.0,38,8,2285.71,1,High-value loyal customers
17697.0,236,1,338.95,0,Occasional low-value customers
17698.0,261,1,154.95,0,Occasional low-value customers
17700.0,17,4,2534.64,1,High-value loyal customers
17701.0,253,1,417.95,0,Occasional low-value customers
17702.0,30,4,1824.37,1,High-value loyal customers
17703.0,35,3,798.74,0,Occasional low-value customers
17704.0,169,2,885.19,0,Occasional low-value customers
17705.0,3,9,1823.52,1,High-value loyal customers
17706.0,4,17,10504.49,1,High-value loyal customers
17707.0,185,2,152.4,0,Occasional low-value customers
17708.0,188,2,263.33,0,Occasional low-value customers
17709.0,170,1,137.45,0,Occasional low-value customers
17711.0,11,2,385.1,0,Occasional low-value customers
17712.0,45,1,522.91,0,Occasional low-value customers
17714.0,321,1,153.0,0,Occasional low-value customers
17715.0,201,1,326.4,0,Occasional low-value customers
17716.0,23,11,5655.99,1,High-value loyal customers
17718.0,232,1,139.35,0,Occasional low-value customers
17719.0,38,15,5396.04,1,High-value loyal customers
17720.0,26,4,1195.94,1,High-value loyal customers
17722.0,96,4,2424.04,1,High-value loyal customers
17723.0,127,6,3276.4000000000005,1,High-value loyal customers
17724.0,71,3,1033.0,0,Occasional low-value customers
17725.0,16,11,3439.08,1,High-value loyal customers
17727.0,15,1,1060.25,0,Occasional low-value customers
17728.0,4,3,2876.01,1,High-value loyal customers
17730.0,3,13,5298.4800000000005,1,High-value loyal customers
17731.0,79,4,1240.11,0,Occasional low-value customers
17732.0,373,1,303.97,0,Occasional low-value customers
17733.0,39,2,692.19,0,Occasional low-value customers
17734.0,54,3,700.63,0,Occasional low-value customers
17735.0,2,19,13110.02,1,High-value loyal customers
17736.0,9,3,377.44,1,High-value loyal customers
17737.0,9,2,168.24,0,Occasional low-value customers
17738.0,19,4,1879.05,1,High-value loyal customers
17739.0,12,7,2791.35,1,High-value loyal customers
17742.0,113,2,355.11,0,Occasional low-value customers
17744.0,4,6,2322.4,1,High-value loyal customers
17746.0,240,1,110.25,0,Occasional low-value customers
17747.0,113,1,71.4,0,Occasional low-value customers
17749.0,178,2,674.52,0,Occasional low-value customers
17750.0,5,9,1710.45,1,High-value loyal customers
17752.0,359,1,80.64,0,Occasional low-value customers
17754.0,1,5,1664.65,1,High-value loyal customers
17757.0,1,30,5593.39,1,High-value loyal customers
17758.0,19,8,3408.2000000000003,1,High-value loyal customers
17759.0,17,3,819.96,1,High-value loyal customers
17760.0,22,2,287.59,0,Occasional low-value customers
17761.0,33,1,712.78,0,Occasional low-value customers
17763.0,263,1,15.0,0,Occasional low-value customers
17764.0,51,2,772.55,0,Occasional low-value customers
17765.0,159,3,367.63,0,Occasional low-value customers
17767.0,15,1,271.2,0,Occasional low-value customers
17768.0,8,3,2081.9,1,High-value loyal customers
17769.0,13,10,3957.43,1,High-value loyal customers
17770.0,199,5,1143.27,0,Occasional low-value customers
17771.0,57,2,245.81,0,Occasional low-value customers
17772.0,11,2,173.45,0,Occasional low-value customers
17774.0,97,4,1213.73,0,Occasional low-value customers
17775.0,255,1,56.4,0,Occasional low-value customers
17777.0,25,3,647.56,0,Occasional low-value customers
17779.0,21,3,650.32,0,Occasional low-value customers
17781.0,159,2,188.02,0,Occasional low-value customers
17783.0,72,2,283.47,0,Occasional low-value customers
17785.0,53,1,131.94,0,Occasional low-value customers
17786.0,85,2,266.85,0,Occasional low-value customers
17787.0,153,4,1817.54,0,Occasional low-value customers
17788.0,74,2,1117.9,0,Occasional low-value customers
17789.0,281,1,225.9,0,Occasional low-value customers
17790.0,27,14,1964.3,1,High-value loyal customers
17791.0,30,1,106.1,0,Occasional low-value customers
17793.0,25,1,300.34,0,Occasional low-value customers
17795.0,180,2,342.83,0,Occasional low-value customers
17796.0,40,4,690.0,0,Occasional low-value customers
17797.0,22,3,780.43,1,High-value loyal customers
17799.0,22,10,3039.17,1,High-value loyal customers
17800.0,37,9,1187.21,1,High-value loyal customers
17802.0,82,3,1285.04,0,Occasional low-value customers
17805.0,74,1,512.31,0,Occasional low-value customers
17806.0,11,1,546.04,0,Occasional low-value customers
17809.0,16,12,5411.91,1,High-value loyal customers
17811.0,4,39,7761.82,1,High-value loyal customers
17812.0,13,4,699.81,1,High-value loyal customers
17813.0,14,5,1698.07,1,High-value loyal customers
17816.0,37,4,36.56,0,Occasional low-value customers
17817.0,4,3,387.68,1,High-value loyal customers
17819.0,72,7,3704.87,1,High-value loyal customers
17824.0,51,1,298.4,0,Occasional low-value customers
17827.0,5,5,1987.33,1,High-value loyal customers
17828.0,23,4,1820.09,1,High-value loyal customers
17829.0,299,1,889.24,0,Occasional low-value customers
17830.0,2,3,398.7,1,High-value loyal customers
17831.0,33,1,35.400000000000006,0,Occasional low-value customers
17832.0,50,1,155.37,0,Occasional low-value customers
17835.0,3,3,342.24,1,High-value loyal customers
17836.0,47,1,110.21000000000001,0,Occasional low-value customers
17837.0,42,8,1541.23,1,High-value loyal customers
17838.0,27,5,2720.8,1,High-value loyal customers
17839.0,42,1,318.15,0,Occasional low-value customers
17841.0,2,124,40519.84,1,High-value loyal customers
17843.0,303,1,205.48,0,Occasional low-value customers
17844.0,107,1,51.559999999999995,0,Occasional low-value customers
17846.0,85,1,2033.1,0,Occasional low-value customers
17848.0,81,9,901.1999999999999,1,High-value loyal customers
17849.0,218,4,605.8000000000001,0,Occasional low-value customers
17850.0,372,34,5391.21,1,High-value loyal customers
17852.0,12,2,114.34,0,Occasional low-value customers
17854.0,185,2,311.26,0,Occasional low-value customers
17855.0,373,1,208.97,0,Occasional low-value customers
17856.0,2,4,1418.03,1,High-value loyal customers
17857.0,4,23,26879.04,1,High-value loyal customers
17858.0,6,12,5140.66,1,High-value loyal customers
17859.0,305,1,141.92000000000002,0,Occasional low-value customers
17860.0,369,1,226.45000000000002,0,Occasional low-value customers
17861.0,3,8,2097.88,1,High-value loyal customers
17862.0,324,1,330.9,0,Occasional low-value customers
17863.0,59,6,3160.0,1,High-value loyal customers
17864.0,13,3,554.85,1,High-value loyal customers
17865.0,31,20,10526.32,1,High-value loyal customers
17866.0,143,1,329.65,0,Occasional low-value customers
17867.0,30,6,1157.8700000000001,1,High-value loyal customers
17869.0,107,5,428.18,0,Occasional low-value customers
17870.0,2,12,1865.89,1,High-value loyal customers
17871.0,205,1,155.9,0,Occasional low-value customers
17873.0,80,5,1848.96,1,High-value loyal customers
17874.0,185,6,683.46,0,Occasional low-value customers
17877.0,170,1,237.61,0,Occasional low-value customers
17878.0,44,1,379.45,0,Occasional low-value customers
17879.0,174,1,178.51999999999998,0,Occasional low-value customers
17880.0,365,1,458.92,0,Occasional low-value customers
17881.0,304,1,133.35000000000002,0,Occasional low-value customers
17883.0,3,4,664.34,1,High-value loyal customers
